X,Y,OBJECTID,TRAPTYPE,ATTRACTANTSUSED,TRAPID,LATITUDE,LONGITUDE,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFDAY,TRAPCOLLECT,COLLECTTIMEOFDAY,GENUS,SPECIES,LIFESTAGE,EGGSCOLLECTED,LARVAECOLLECTED,PUPAECOLLECTED,FEMALESCOLLECTED,MALESCOLLECTED,UNKNOWNCOLLECTED,REPORTDATE,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-8565869.953,4708275.32,1182,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2018/10/05 15:05:00+00,temp_895,{93B7FCA7-E4DC-4EF5-A5CD-FE740703817F},,,,
-8565869.953,4708275.32,1183,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/10 04:00:00+00,Morning,2018/07/11 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,7,0,0,2018/08/24 17:33:00+00,temp_695,{11E71E76-D6D1-47B9-A6E0-5AFA2CFC65A1},,,,
-8565869.953,4708275.32,1184,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/07/12 04:00:00+00,Afternoon,2016/07/14 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,50,0,0,2017/12/06 18:19:00+00,temp_1567,{9E82C4F6-D9E8-491C-92EB-641956EE9CB1},,,,
-8565869.953,4708275.32,1185,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/08/16 04:00:00+00,Afternoon,2016/08/18 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,5,0,0,2017/12/08 19:12:00+00,temp_1873,{BA941604-6B28-4C68-BB47-E63348061AE8},,,,
-8565869.953,4708275.32,1186,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/07/19 04:00:00+00,Afternoon,2016/07/21 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,0,0,2017/12/07 17:01:00+00,temp_1779,{765D6B51-C9B2-4A53-8913-E0DED339197E},,,,
-8565869.953,4708275.32,1187,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/06/14 04:00:00+00,Afternoon,2016/06/16 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,9,2,0,2017/12/05 18:38:00+00,temp_1928,{D0E9BACE-A301-470A-BFE9-B29059698CF2},,,,
-8565869.953,4708275.32,1188,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/06/28 04:00:00+00,Afternoon,2016/06/30 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,0,0,2017/12/05 22:16:00+00,temp_2013,{C295208D-2D2D-4438-9C7D-DD80343BAA4F},,,,
-8565869.953,4708275.32,1189,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/09/11 04:00:00+00,Afternoon,2018/09/12 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,9,0,0,2018/10/05 15:52:00+00,temp_1150,{344D900D-94E8-4EFA-82A2-D208755BC9DA},,,,
-8565869.953,4708275.32,1190,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Morning,2017/08/10 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/09/26 14:11:00+00,temp_358,{2AE4ED5C-2E54-4CA7-89BC-2DC4AF8C25B8},,,,
-8565869.953,4708275.32,1191,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/07/19 04:00:00+00,Afternoon,2016/07/21 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,21,1,0,2017/12/07 16:59:00+00,temp_1677,{F4E4034E-61E2-4758-94C4-7CCF61B855C4},,,,
-8565869.953,4708275.32,1192,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,2,0,0,2018/09/24 18:20:00+00,temp_1399,{7FC4A044-0BB9-410B-8952-356EC7C3D87D},,,,
-8565869.953,4708275.32,1193,Gravid Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,Yes,2,0,0,2018/08/24 18:48:00+00,temp_1139,{0D09AEDD-48A0-4933-B5E7-466C0805DC29},,,,
-8565869.953,4708275.32,1194,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2018/07/09 17:54:00+00,temp_946,{AE91B24E-60F1-40CE-9A6D-9C3027A19513},,,,
-8565869.953,4708275.32,1195,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/12 04:00:00+00,Afternoon,2018/06/13 04:00:00+00,Afternoon,Psorophora,ciliata,Adult,No,No,No,5,5,0,2018/06/25 20:46:00+00,temp_908,{5D239608-A8A4-4EF0-8932-AD713E5D0BB0},,,,
-8565869.953,4708275.32,1196,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/07/19 04:00:00+00,Afternoon,2016/07/21 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2017/12/07 17:00:00+00,temp_1778,{CB4FAB51-890B-428C-A082-A886ACB5BC94},,,,
-8565869.953,4708275.32,1197,Gravid Trap,lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/07/05 04:00:00+00,Morning,2017/07/06 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,73,1,0,2017/09/20 20:40:00+00,temp_555,{EE1039A1-6D5B-4EAE-9A5F-1C68171D4E23},,,,
-8565869.953,4708275.32,1198,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/05/03 04:00:00+00,Afternoon,2017/05/04 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,1,0,2017/09/12 19:15:00+00,temp_104,{F4B36BF5-C845-4870-B7D2-8EC338237A3F},,,,
-8565869.953,4708275.32,1199,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,1,0,2018/07/09 17:52:00+00,temp_648,{84C275A5-4527-448A-A136-82C302531A58},,,,
-8565869.953,4708275.32,1200,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/06/07 04:00:00+00,Afternoon,2016/06/09 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,34,4,0,2017/12/05 16:37:00+00,temp_1744,{99F22C8A-E35E-4F41-8B7F-905CC3FA1DA8},,,,
-8565869.953,4708275.32,1201,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/10/16 04:00:00+00,Afternoon,2018/10/17 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,0,0,2018/11/05 15:16:00+00,temp_761,{313A3F29-0473-4369-89B4-37DA620BD0DC},,,,
-8565869.953,4708275.32,1202,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/31 04:00:00+00,Afternoon,2018/08/01 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,3,0,2,2018/08/31 15:01:00+00,temp_1482,{CB0D636A-CC3C-4A6A-9604-2EFC5CA753EA},,,,
-8565869.953,4708275.32,1203,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/08/02 04:00:00+00,Afternoon,2016/08/04 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2017/12/07 22:07:00+00,temp_1520,{BD4F9BD7-884A-46C9-9C97-433CC2D7907E},,,,
-8565869.953,4708275.32,1204,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,No,3,0,0,2018/06/25 21:32:00+00,temp_1235,{D46A139F-2D1B-4210-B521-3946B0ADDEAA},,,,
-8565869.953,4708275.32,1205,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/07/05 04:00:00+00,Afternoon,2016/07/07 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,16,0,0,2017/12/06 16:14:00+00,temp_839,{8DB16C21-9DD0-4161-89CF-425D232CA8A3},,,,
-8565869.953,4708275.32,1206,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/10/18 04:00:00+00,Afternoon,2016/10/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,11,0,0,2017/12/12 20:57:00+00,temp_1250,{CC91C8EB-9AEB-41CC-8A28-A3D25D97B632},,,,
-8565869.953,4708275.32,1207,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/05/03 04:00:00+00,Afternoon,2016/05/05 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,12,0,0,2017/12/01 21:38:00+00,temp_1580,{9C0A446E-A27F-4EAF-8EEE-9E6ACF7D06D4},,,,
-8565869.953,4708275.32,1208,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/12 04:00:00+00,Afternoon,2018/06/13 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,18,0,0,2018/06/25 20:44:00+00,temp_906,{E2751A6D-32BC-4E64-8282-A65DB4496829},,,,
-8565869.953,4708275.32,1209,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Morning,2017/08/31 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,13,0,0,2017/09/11 21:29:00+00,temp_66,{73576E00-EBBC-4CFB-BD96-F5601252DF9E},,,,
-8565869.953,4708275.32,1210,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,8,0,0,2018/07/09 20:35:00+00,temp_994,{DB265E2E-4F51-4878-8583-18193A17FA6A},,,,
-8565869.953,4708275.32,1211,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/10/18 04:00:00+00,Afternoon,2016/10/20 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/12 20:57:00+00,temp_1251,{E49F046A-1DAB-4918-9B43-98AA54BAF577},,,,
-8565869.953,4708275.32,1212,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/31 04:00:00+00,Afternoon,2018/08/01 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,No,6,0,0,2018/08/31 15:03:00+00,temp_1484,{7FC71838-0AB5-4F3E-889D-991031B24EAE},,,,
-8565869.953,4708275.32,1213,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/06/25 21:31:00+00,temp_1218,{5E0B806B-4D00-4FC1-A6C7-8B32D3929D02},,,,
-8565869.953,4708275.32,1214,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/09/27 04:00:00+00,Morning,2017/09/28 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/10/24 13:59:00+00,temp_485,{72520069-3370-438E-9576-0F1932AFCC56},,,,
-8565869.953,4708275.32,1215,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/10/04 04:00:00+00,Afternoon,2016/10/06 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,9,0,0,2017/12/12 17:35:00+00,temp_924,{4105112C-D459-4345-9E12-7C106F857E2B},,,,
-8565869.953,4708275.32,1216,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/06/28 04:00:00+00,Afternoon,2016/06/30 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,19,0,0,2017/12/05 22:16:00+00,temp_2012,{7438D410-5D53-4817-824B-859ECC8CF115},,,,
-8565869.953,4708275.32,1217,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/05/17 04:00:00+00,Morning,2017/05/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,0,0,2017/09/12 17:16:00+00,temp_135,{5B93341F-EF93-44DB-9339-552B82EC2D79},,,,
-8565869.953,4708275.32,1218,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/05/03 04:00:00+00,Afternoon,2016/05/05 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,20,0,0,2017/12/01 21:39:00+00,temp_1581,{2CACEB52-3926-4CE3-81AD-E9B095409F8E},,,,
-8565869.953,4708275.32,1219,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/08/09 04:00:00+00,Afternoon,2016/08/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,12,0,0,2017/12/08 17:44:00+00,temp_1729,{746A2D87-4373-43D8-AD34-478AAD382662},,,,
-8565869.953,4708275.32,1220,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/08/16 04:00:00+00,Afternoon,2016/08/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,1,0,2017/12/08 19:11:00+00,temp_1859,{C6CF4B6D-AD4F-481B-82AF-27162072E649},,,,
-8565869.953,4708275.32,1221,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/05/10 04:00:00+00,Morning,2017/05/11 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,0,0,2017/09/12 19:11:00+00,temp_116,{4E682C65-B5F8-40FA-9838-4B08CE5EEF9A},,,,
-8565869.953,4708275.32,1222,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/09/11 04:00:00+00,Afternoon,2018/09/12 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,2,0,2018/10/05 15:51:00+00,temp_1149,{384BBEDD-0F53-46DC-B355-9531BB92489F},,,,
-8565869.953,4708275.32,1223,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/09/27 04:00:00+00,Afternoon,2016/09/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/12 16:19:00+00,temp_1887,{222FE71B-AB4D-4E28-B18C-3BFC4350FE53},,,,
-8565869.953,4708275.32,1224,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Culex,sp.,Adult,No,No,No,15,0,0,2017/09/26 16:37:00+00,temp_449,{B1AECB64-34EC-4FEF-9CFA-3971D1E058C7},,,,
-8565869.953,4708275.32,1225,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/05 04:00:00+00,Afternoon,2018/06/06 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2018/06/25 20:00:00+00,temp_875,{D2F9DCB4-3BE8-4864-B1EE-D204B3D2D0F7},,,,
-8565869.953,4708275.32,1226,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/05/31 04:00:00+00,Afternoon,2016/06/02 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,49,0,0,2017/12/05 15:16:00+00,temp_1610,{C0D4795B-808C-43DB-B96E-ED2AF15A3EF3},,,,
-8565869.953,4708275.32,1227,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,2,0,2018/10/05 15:06:00+00,temp_896,{7256BCB3-584C-460F-82D3-99A051A418DB},,,,
-8565869.953,4708275.32,1228,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/06/21 04:00:00+00,Morning,2017/06/22 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,3,0,2017/09/19 19:26:00+00,temp_182,{B2DC0DD3-A2A0-4E4C-99E8-FE74E18378C1},,,,
-8565869.953,4708275.32,1229,Gravid Trap,lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/07/05 04:00:00+00,Morning,2017/07/06 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/09/20 20:41:00+00,temp_556,{285DA646-23BE-4613-8593-90E628475D0E},,,,
-8565869.953,4708275.32,1230,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,1,0,2017/09/26 16:36:00+00,temp_447,{AC8A4505-CF1C-4310-9BB5-E936CB6F3BC5},,,,
-8565869.953,4708275.32,1231,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/08/07 04:00:00+00,Afternoon,2018/08/08 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,3,3,0,2018/09/24 17:01:00+00,temp_1328,{9F984814-1DBB-4CD5-A713-EEBA8F7A165F},,,,
-8565869.953,4708275.32,1232,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,No,4,0,0,2018/09/24 18:22:00+00,temp_1400,{11863B44-94D3-4F62-A9C4-4B37E0798B8A},,,,
-8565869.953,4708275.32,1233,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Morning,2017/08/10 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,No,2,0,0,2017/09/26 14:11:00+00,temp_359,{9B147559-6F0F-468A-83A4-6E16DDC30484},,,,
-8565869.953,4708275.32,1234,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/09/20 04:00:00+00,Morning,2017/09/21 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/25 21:13:00+00,temp_193,{6A4BCA5C-F8E8-4A66-BA8C-FB4008B8B63F},,,,
-8565869.953,4708275.32,1235,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/09/11 04:00:00+00,Afternoon,2018/09/12 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,0,0,2018/10/05 15:50:00+00,temp_1148,{B0863D35-5F77-4872-91EA-A97B563E4A7E},,,,
-8565869.953,4708275.32,1236,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Psorophora,ciliata,Adult,No,No,No,2,0,0,2018/07/09 17:53:00+00,temp_649,{BF1BA7B6-AF88-40DA-BB1D-55D9430A5A9D},,,,
-8565869.953,4708275.32,1237,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/09/13 04:00:00+00,Morning,2017/09/14 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,8,0,0,2017/09/18 21:09:00+00,temp_250,{CE78D8D3-831C-4E73-84B3-19087709789B},,,,
-8565869.953,4708275.32,1238,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/09/27 04:00:00+00,Afternoon,2016/09/29 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,9,2,0,2017/12/12 16:19:00+00,temp_1888,{F19EDB37-4714-45BF-8AAC-C84CAD75FBCE},,,,
-8565869.953,4708275.32,1239,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/05/31 04:00:00+00,Afternoon,2016/06/02 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/05 15:15:00+00,temp_1609,{7837C9E6-4F76-4AF9-93AD-D9DED149516D},,,,
-8565869.953,4708275.32,1240,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/31 04:00:00+00,Afternoon,2018/08/01 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,45,0,0,2018/08/31 15:02:00+00,temp_1483,{94C7E736-2D7A-42D1-8C05-975FCE57D670},,,,
-8565869.953,4708275.32,1241,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/06/07 04:00:00+00,Afternoon,2016/06/09 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,3,0,0,2017/12/05 16:36:00+00,temp_1743,{6510AC2B-9123-4AFE-B215-5CAF5BD2BC11},,,,
-8565869.953,4708275.32,1242,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/11 20:10:00+00,temp_28,{3E2C68EA-AC75-4DF2-AACA-F7E1BFFD9731},,,,
-8565869.953,4708275.32,1243,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Morning,2017/08/10 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/26 14:10:00+00,temp_357,{1E36F4F7-89EA-4C7F-B28E-E63C196B2042},,,,
-8565869.953,4708275.32,1244,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/08/02 04:00:00+00,Afternoon,2016/08/04 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,22,0,0,2017/12/07 22:07:00+00,temp_1547,{B1D0FFE7-499E-4306-B62F-39C2E8ABC379},,,,
-8565869.953,4708275.32,1245,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/05/01 04:00:00+00,Morning,2018/05/02 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2018/06/11 17:35:00+00,temp_616,{FBFFF8A0-AE92-458D-9F58-FFAFDAC5CA9A},,,,
-8565869.953,4708275.32,1246,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/05/29 04:00:00+00,Morning,2018/05/30 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2018/06/18 20:46:00+00,temp_610,{6E5B30DF-F483-49D4-8D4A-C0585FC8C429},,,,
-8565869.953,4708275.32,1247,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/06/21 04:00:00+00,Afternoon,2016/06/23 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,1,0,2017/12/05 20:14:00+00,temp_1976,{1735AA71-C7FB-4DA1-BBEA-82397658DF11},,,,
-8565869.953,4708275.32,1248,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/07/05 04:00:00+00,Afternoon,2016/07/07 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,16,0,0,2017/12/06 16:13:00+00,temp_838,{D313982F-7090-4D28-9077-AC8A4FCE73B6},,,,
-8565869.953,4708275.32,1249,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/24 04:00:00+00,Afternoon,2018/07/25 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,1,0,2018/08/31 14:11:00+00,temp_967,{ACB54CC0-423C-4EBB-BEEC-71EB35FD206F},,,,
